date,country,reported_cases,reported_cases_cumulative,predicted_infections_mean_cumulative,predicted_infections_lower_CI_95_cumulative,predicted_infections_higher_CI_95_cumulative,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95,reported_deaths,reported_deaths_cumulative,estimated_deaths_mean_cumulative,estimated_deaths_lower_CI_95_cumulative,estimated_deaths_higher_CI_95_cumulative,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R(t),time_varying_reproduction_number_R(t)_lower_CI_95,time_varying_reproduction_number_R(t)_higher_CI_95
2020-04-03,Denmark,279,3386,44200.2019105887,30973.407272970402,61886.4555373922,946.05645712304,684.226117989963,1290.90838145406,19,123,128.953127309323,98.2509942880431,168.196899471839,13.325274830924,10.8540616147667,16.3213354151823,0.742306254648251,0.641511701181627,0.847755694368361
2020-04-04,Denmark,371,3757,45109.1232941051,31622.162022198998,63135.4304298032,908.9213835163921,648.754749228543,1248.9748924109401,16,139,142.723352781587,109.506824661364,184.978851063747,13.7702254722634,11.255830373320698,16.7819515919082,0.7421833331756089,0.641431313932401,0.8476119527044229
2020-04-05,Denmark,320,4077,45982.427948416,32236.9204594052,64347.5623172246,873.304654310959,614.758437206212,1212.1318874214,22,161,156.849193612552,121.118763741508,202.147756006576,14.1258408309656,11.611939080144401,17.168904942829002,0.742065160922197,0.641355537655562,0.847471492235815
2020-04-06,Denmark,292,4369,46821.5686260758,32820.4659760333,65524.1145229307,839.1406776597951,583.5455166281411,1176.55220570613,18,179,171.25019392958902,132.9889450091,219.55580366569998,14.4010003170364,11.8701812675915,17.4080476591238,0.741951546558986,0.6412841081690329,0.847334240674223
2020-04-07,Denmark,312,4681,47627.9363626061,33374.2922657991,66668.4158709651,806.367736530247,553.8262897657839,1144.30134803443,8,187,185.83475756203998,145.043497397724,237.096227076291,14.584563632451001,12.054552388624302,17.5404234105909,0.7418423069080691,0.6412167765889311,0.847199909173325
2020-04-08,Denmark,390,5071,48402.863613768204,33899.8895483359,67776.8285792564,774.9272511621871,525.597282536763,1108.41270829123,16,203,200.518768123959,157.240050711714,254.69729870324403,14.684010561919802,12.19655331399,17.6010716269526,0.741737266463169,0.641153308326594,0.8470680474270891
2020-04-09,Denmark,331,5402,49147.6269674012,34398.344726089,68851.42642586099,744.763353632969,498.455177753178,1074.59784660466,15,218,215.23866827360501,169.494573968808,272.277001175746,14.7199001496459,12.254523257093599,17.5797024725019,0.7416362570032741,0.64109348221006,0.846939205552251
2020-04-10,Denmark,233,5635,49863.449602944405,34869.3546393305,69896.7929583175,715.822635543145,471.009913241456,1045.36653245644,19,237,229.919365839484,181.770774099436,289.73584242327803,14.680697565879099,12.2762001306281,17.4588412475326,0.7415391172595659,0.64103708969234,0.846813316730613
2020-04-11,Denmark,184,5819,50551.503587951906,35315.7232810129,70917.13509229901,688.053985007585,446.368641682429,1020.3421339814801,10,247,244.497685374164,194.011816129106,306.994171861718,14.5783195346801,12.2410420296701,17.258329438440402,0.741445692613641,0.640983934123142,0.846690315512909
2020-04-12,Denmark,177,5996,51212.9120551379,35738.6816599454,71907.9790043155,661.408467185998,422.958378932431,990.843912016537,13,260,258.933318961134,206.182543174187,324.03588528330897,14.4356335869696,12.1707270450807,17.0417134215909,0.7413558348157041,0.640933830070349,0.846570137795722
2020-04-13,Denmark,178,6174,51848.7512804821,36138.7671576796,72870.8418674284,635.839225344166,400.08549773423897,962.8628631129629,13,273,273.16975628273997,218.208621565055,340.803962035038,14.2364373216064,12.026078390868001,16.7680767517283,0.741269401717299,0.640886602683302,0.846452720799174
2020-04-14,Denmark,144,6318,52460.0526722518,36517.525674523,73806.9629216363,611.301391769686,378.758516843426,936.121054207831,12,285,287.17462493536203,230.09100185342098,357.28079319356004,14.004868652621601,11.8823802883666,16.4768311585221,0.7411862570159949,0.6408420870931361,0.846338003044729
2020-04-15,Denmark,193,6511,53047.8046762627,36876.280461045804,74718.5958695756,587.752004010918,358.754786522754,911.6329479392801,14,299,300.919432892929,241.767434004786,373.433099030418,13.7448079575675,11.6764321513644,16.1523058368583,0.7411062700108371,0.640800127847095,0.846225488846508
2020-04-16,Denmark,170,6681,53612.9546009838,37214.9248553798,75607.5899074034,565.1499247210701,338.644394333999,888.994037827852,10,309,314.371668801176,253.20529947967003,389.22352032724996,13.4522359082468,11.4378654748845,15.7904212968318,0.74102931536792,0.64076057837454,0.84611465742998
2020-04-17,Denmark,198,6879,54156.4103655371,37535.3656942539,76474.9719706101,543.455764553322,320.440838874135,867.382063206667,12,321,327.499755030457,264.356339384392,404.625138517386,13.1280862292803,11.151039904721598,15.4016181901356,0.740955272895667,0.640723300482822,0.8460063792562559
2020-04-18,Denmark,194,7073,54679.042173505,37838.6783000657,77321.1864984132,522.631807967943,303.31260581178395,846.214527803131,15,336,340.29308184414504,275.20798413035703,419.631135417001,12.7933268136885,10.8516447459657,15.005996899614999,0.740884027329442,0.6406881638813461,0.8459005971794941
2020-04-19,Denmark,169,7242,55181.684115426106,38124.9302339641,78146.2158287241,502.64194192110295,286.251933898386,825.0293303109061,10,346,352.72914230707903,285.759233096218,434.24208233440004,12.436060462933499,10.5512489658606,14.6109469173997,0.740815468125171,0.640655045732324,0.845797255255437
2020-04-20,Denmark,142,7384,55665.135702833395,38395.9325371973,78951.2237695171,483.45158740730204,271.002303233259,805.007940792986,9,355,364.812718080238,295.96875675125597,448.454976954906,12.083575773159302,10.209523655038199,14.212894620506198,0.740749489261612,0.6406238302267421,0.84569629871977
2020-04-21,Denmark,131,7515,56130.1633366371,38650.8348846341,79735.85695743481,465.027633803608,254.902347436736,784.633187917709,9,364,376.540006354872,305.829360423224,462.318138764308,11.7272882746342,9.86060367196796,13.8631618094015,0.7406859890509508,0.640594408184202,0.845597673966681
2020-04-22,Denmark,180,7695,56577.501712578895,38891.574986309,80501.85366012559,447.338375941889,240.740101674936,765.9967026907691,6,370,387.90393542163696,315.330413982003,475.80180493457704,11.363929066765099,9.50105355877882,13.4836661702695,0.740624869957376,0.6405666766752961,0.845501328527646
2020-04-23,Denmark,217,7912,57007.8551664001,39119.0867531732,81248.4548116704,430.35345382115304,227.511766864169,746.6011515448621,14,384,398.896630523488,324.464695645396,488.92806359329904,10.9926951018505,9.134281663393349,13.1262586587216,0.7405660384233141,0.6405405386653,0.845371314325462
2020-04-24,Denmark,161,8073,57421.8989612653,39333.2878827036,81975.9021923063,414.04379486518997,214.20112953044102,727.44738063589,10,394,409.52855353141405,333.215612817097,501.698104472224,10.631923007926401,8.7509171717004,12.7700408789255,0.7405094047030141,0.640515902677998,0.8452039366489549
2020-04-25,Denmark,137,8210,57820.280519893895,39534.6135779374,82685.1358886777,398.381558628608,201.325695233793,709.233696371387,9,403,419.802347918864,341.58794965671103,514.154711851911,10.2737943874495,8.3723368396139,12.456607379686199,0.740454882703158,0.640492682478518,0.8450404453402901
2020-04-26,Denmark,235,8445,58203.620603748896,39724.2871372723,83376.9404261142,383.340083854958,189.673559334848,691.804537436489,15,418,429.721717735638,349.585887958502,526.286850121914,9.919369816773859,7.99793830179138,12.132138270002901,0.74040238983023,0.6404707967741241,0.844880753928985
2020-04-27,Denmark,130,8575,58572.5144415417,39903.484228107,84051.62282062639,368.893837792805,179.197090834724,674.682394512146,4,422,439.29525181584097,357.219395047871,538.106991680277,9.57353408020357,7.633507089369121,11.8201415583636,0.7403518468443391,0.64045016893197,0.8447247776915109
2020-04-28,Denmark,123,8698,58927.532809219905,40072.809517569505,84709.8062186312,355.01836767829104,169.325289462517,658.183398004844,5,427,448.52606762124196,364.51217734513,549.611532163874,9.23081580540073,7.2927822972586105,11.5045404835972,0.740303177719236,0.6404307267128589,0.8445724336244421
2020-04-29,Denmark,153,8851,59269.2230635157,40232.6588898348,85351.76717991769,341.690254295797,159.849372265256,641.960961286483,7,434,457.421413927515,371.461402512261,560.808380461767,8.895346306273359,6.9492251671312095,11.1968482978923,0.740256309508266,0.640412402020116,0.844423640417587
2020-04-30,Denmark,157,9008,59598.1101310471,40383.6266313217,85979.30377220889,328.887067531357,150.96774148696198,627.536592291225,9,443,465.99834718867004,378.08545407048797,571.755549264645,8.5769332611552,6.62405155822674,10.9471688028783,0.7402111722159979,0.6403951306627261,0.844340239561368
2020-05-01,Denmark,150,9158,59914.6974548836,40525.6984315565,86591.8883083322,316.587323836537,142.07180023473998,612.584536123318,9,452,474.25955272178396,384.38428777486297,582.450596653285,8.26120553311347,6.29883370437521,10.695047388640301,0.7401676986752951,0.640378852131945,0.8442619100016641
2020-05-02,Denmark,153,9311,60219.4679004071,40659.6406468984,87190.3798157057,304.770445523486,133.942215341988,598.491507373505,8,460,482.21733197957,390.37158184611803,592.896065720483,7.95777925778567,5.98729407125509,10.445469067197198,0.7401258244296,0.6403635093906109,0.8441854059288522
2020-05-03,Denmark,96,9407,60512.88462222191,40785.9249354246,87775.2829375879,293.416721814778,126.28428852616301,584.903121882189,15,475,489.88217570050006,396.047233676575,603.052408233596,7.66484372093075,5.675651830457441,10.1563425131132,0.740085487620212,0.640349048674452,0.844110685619833
2020-05-04,Denmark,116,9523,60795.3918937964,40904.8343812525,88345.77563269141,282.507271574546,118.909445827903,570.492695103523,9,484,497.256597810914,401.442270313491,612.973335445559,7.3744221104133,5.395036636915241,9.92092721196381,0.7400466288783349,0.6403354193047149,0.84403770826693
2020-05-05,Denmark,147,9670,61067.4159014466,41017.0831514127,88901.79869523221,272.024007650148,112.24877016023301,556.0230625407451,9,493,504.35588574610995,406.553280671947,622.651581399073,7.0992879351959095,5.111010358456371,9.678245953513189,0.7400091912217109,0.640322573511472,0.843966427674647
2020-05-06,Denmark,151,9821,61329.3655042029,41122.9141849851,89445.4881906723,261.949602756349,105.831033572309,543.689495440072,10,503,511.186711944714,411.390468729376,632.0738437491169,6.83082619860474,4.8371880574293,9.42226235004469,0.739973119955627,0.640310466266995,0.8438961521776429
2020-05-07,Denmark,162,9983,61581.6329610396,41222.8546976996,89975.7109176658,252.26745683661,99.94051271458972,530.222726993525,3,506,517.759424879055,415.966526044629,641.2767150474659,6.572712934340191,4.57605731525299,9.20287129834881,0.7399383625781221,0.64029905512865,0.843827518062077
