date,country,reported_cases,reported_cases_cumulative,predicted_infections_mean_cumulative,predicted_infections_lower_CI_95_cumulative,predicted_infections_higher_CI_95_cumulative,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95,reported_deaths,reported_deaths_cumulative,estimated_deaths_mean_cumulative,estimated_deaths_lower_CI_95_cumulative,estimated_deaths_higher_CI_95_cumulative,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R(t),time_varying_reproduction_number_R(t)_lower_CI_95,time_varying_reproduction_number_R(t)_higher_CI_95
2020-04-16,Germany,2866,130435,618113.6800114979,455101.856897929,832088.114195845,8663.73181457952,5437.97222741352,12954.5839166844,315,3569,3592.4206944919,3027.1915729861403,4262.11141699217,213.90478267620603,185.572554099238,246.05621755433498,0.7531227900835942,0.647124034246533,0.861041211545008
2020-04-17,Germany,3380,133815,626460.8418194379,460246.15084659896,844739.9853069391,8347.16180793989,5144.29394867063,12651.871111093798,299,3868,3804.0297503769502,3211.2159504666197,4504.98664070086,211.609055885043,184.02437748048197,242.875223708689,0.753043302803078,0.647074040089712,0.860915182970213
2020-04-18,Germany,3609,137424,634503.612540017,465107.434944294,857110.2267281,8042.770720579229,4861.2840976942,12370.2414211615,242,4110,4012.83292154591,3392.9743236881395,4744.34133693077,208.80317116896703,181.758373221521,239.354696229908,0.752966668531034,0.647026860786451,0.860791769108538
2020-04-19,Germany,2458,139882,642253.683643097,469727.926903073,869186.68076853,7750.07110307913,4620.49195877904,12076.4540404303,184,4294,4218.3576888641,3572.2917159415797,4979.387707665061,205.52476731818803,179.31739225343603,235.04637073429,0.7528927792973709,0.6469823381418449,0.8606709178541919
2020-04-20,Germany,1775,141657,649722.279170764,474089.66858934,880975.19889236,7468.5955276678405,4361.741686267,11788.518123829499,110,4404,4420.06576706842,3748.0878932230103,5210.02831227575,201.708078204316,175.796177281435,230.640604610693,0.7528215313862109,0.6469403228192491,0.860552578049715
2020-04-21,Germany,1785,143442,656920.174938353,478206.360910687,892482.359339784,7197.89576758902,4116.69232134693,11507.1604474241,194,4598,4617.42465084101,3919.49164660036,5436.33256059113,197.35888377259,171.403753377348,226.30424831538,0.752752825163853,0.646900673847935,0.8604366994726579
2020-04-22,Germany,2237,145679,663857.716944066,482091.157090661,903727.019930789,6937.542005712061,3884.79617997438,11244.6605910046,281,4879,4810.25122495846,4086.4912044110297,5658.126926491949,192.826574117456,166.999557810669,221.79436590081298,0.7526865649136558,0.646863258157661,0.8603232328222191
2020-04-23,Germany,2352,148031,670544.8390165829,485760.206971827,914690.561498665,6687.122072517221,3669.0498811662105,10963.5415678765,215,5094,4998.12916905034,4248.94181496157,5874.707824595289,187.87794409187902,162.450610550537,216.580898103339,0.75262265867763,0.646827950138743,0.8602121297058549
2020-04-24,Germany,2337,150368,676991.07973011,489236.85679356,925387.11567213,6446.24071352698,3476.64982173234,10696.5541734654,227,5321,5181.13269927052,4406.74177823272,6086.83726215968,183.003530220182,157.799963271149,212.12943756439702,0.7525610181044621,0.646794631226287,0.8601033426259309
2020-04-25,Germany,2055,152423,683205.598615987,492520.977179323,935816.350755711,6214.51888587679,3284.1203857629903,10429.2350835808,179,5500,5359.17692477146,4559.29616087586,6294.89678842145,178.044225500941,152.554382643144,208.05952626176702,0.7525015583037672,0.646763189507296,0.859996824966402
2020-04-26,Germany,1737,154160,689197.191699374,495619.713847315,945973.332016648,5991.59308338719,3098.7366679928004,10156.9812609368,140,5640,5532.115984021801,4706.54812160398,6498.847550400091,172.939059250331,147.251960728118,203.950761978642,0.7524441977062879,0.6467335193494379,0.8598925309795491
2020-04-27,Germany,1018,155178,694974.306388663,498550.26290246897,955870.234179775,5777.114689289089,2930.5490551539197,9896.902163126959,110,5750,5699.78182320411,4847.9529447493,6697.68745313476,167.665839182319,141.40482314532102,198.83990273466802,0.752388857929839,0.646705521050317,0.859790415772777
2020-04-28,Germany,1144,156322,700545.05574431,501318.296734101,965548.3251180521,5570.749355647679,2768.03383163214,9678.09093827704,163,5913,5862.3187334801405,4983.896415032979,6892.23067006781,162.536910276027,135.94347028368,194.54321693304797,0.7523354636507371,0.6466791005061271,0.8596904352954879
2020-04-29,Germany,1304,157626,705917.232152802,503929.226030801,974996.495516088,5372.17640849135,2610.9292966995104,9448.170398036229,202,6115,6019.73465419959,5114.350961960329,7083.01152387499,157.415920719445,130.454546927352,190.78085380718002,0.75228394248051,0.646654168898662,0.859592546326016
2020-04-30,Germany,1478,159104,711098.3204304541,506397.015361186,984237.934202196,5181.0882776517,2467.78933038498,9241.43868610727,173,6288,6172.05915583614,5239.18086538851,7269.510808473509,152.324501636558,124.829903428183,186.499284598522,0.75223422484767,0.6466306423996611,0.8594967064586609
2020-05-01,Germany,0,159104,716095.5103807941,508729.719435881,993267.40319123,4997.189950340179,2332.7040746952803,9029.46898903406,0,6288,6319.40150351202,5358.67330958379,7452.2843288426,147.342347675873,119.49244419527099,182.773520369086,0.752186243884335,0.6466084418915601,0.8594028740907909
2020-05-02,Germany,2584,161688,720915.7088283079,510936.130525285,1002079.58963555,4820.19844751459,2206.4110894042,8812.18644432019,287,6575,6461.77871733521,5472.52212164139,7630.91360220518,142.377213823196,113.848812057603,178.629273362583,0.7521399353175101,0.6465874927037559,0.8593110084100541
2020-05-03,Germany,793,162481,725565.5511504291,513017.713842675,1010686.27763236,4649.842322120379,2081.58331739004,8606.687996813509,74,6649,6599.27814497417,5580.8748172205505,7806.013034331309,137.49942763895902,108.352695579164,175.099432126128,0.752095237364828,0.64656772436352,0.859221069381678
2020-05-04,Germany,679,163160,730051.412328752,514986.28434886,1019121.66212679,4485.86117832349,1968.5705061847198,8435.38449443083,43,6692,6732.1574046838405,5684.14883444026,7977.315315787199,132.879259709669,103.274017219711,171.30228145588998,0.752052090634577,0.646549070360775,0.859133017735869
2020-05-05,Germany,685,163845,734379.4175396359,516847.12356465706,1027389.13526863,4328.00521088334,1860.8392157965802,8267.47314183525,139,6831,6860.425280836021,5782.46863810344,8144.9549715267,128.26787615218,98.31980366317622,167.63965573950898,0.752010438029826,0.6465314679259649,0.8590468149553271
2020-05-06,Germany,1037,164882,738555.4523034809,518606.42804036796,1035449.9392661,4176.03476384575,1759.3044757114,8060.8039974718595,165,6996,6984.2579815728,5875.65108440448,8309.14777425994,123.832700736777,93.1824463010379,164.19280273323602,0.751970224656492,0.6465148578203039,0.858962423262859
2020-05-07,Germany,1194,166076,742585.172211247,520269.257703381,1043335.84309161,4029.7199077654204,1662.82966301245,7885.9038255039695,123,7119,7103.8034224558805,5964.1253588381105,8469.92607119353,119.545440883086,88.4742744336361,160.778296933594,0.751931397735178,0.646499184137712,0.858879805609121
