date,country,reported_cases,reported_cases_cumulative,predicted_infections_mean_cumulative,predicted_infections_lower_CI_95_cumulative,predicted_infections_higher_CI_95_cumulative,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95,reported_deaths,reported_deaths_cumulative,estimated_deaths_mean_cumulative,estimated_deaths_lower_CI_95_cumulative,estimated_deaths_higher_CI_95_cumulative,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R(t),time_varying_reproduction_number_R(t)_lower_CI_95,time_varying_reproduction_number_R(t)_higher_CI_95
2020-04-20,France,785,112600,2095428.19113225,1534169.11143267,2828940.42705394,15285.567435506002,9055.34946563384,23902.016886262798,395,19718,17298.5627572194,14820.8666086043,20185.836159706498,552.8166345489401,485.12270307639506,634.097888257958,0.70321460875686,0.621670027059382,0.785349006991441
2020-04-21,France,2051,114651,2110023.97624288,1542678.16976947,2852024.65270378,14595.785110623501,8509.05833679785,23084.225649844502,547,20265,17832.0498926477,15286.9457155133,20800.6769591082,533.487135428245,466.079106908944,614.840799401717,0.7030422567344821,0.621599395921856,0.7850621461769609
2020-04-22,France,2667,117318,2123961.54710078,1550672.95887999,2874303.60698675,13937.5708578994,7994.789110520259,22278.954282964303,531,20796,18345.8160207033,15733.2315454531,21394.6788030571,513.766128055638,446.285829939822,594.001843948816,0.7028776087755351,0.621533070723491,0.784784720064348
2020-04-23,France,1827,119145,2137271.01927993,1558200.06638939,2895796.97071222,13309.4721791484,7527.10750939654,21493.363725476298,544,21340,18840.481742236203,16160.0254452772,21969.832934880502,494.66572153289496,426.79389982413596,575.15413182342,0.7027203156634639,0.621470789524551,0.7845164289914991
2020-04-24,France,1653,120798,2149981.12198232,1565289.37164081,2916529.49467714,12710.102702395201,7089.305251420541,20732.5239649174,516,21856,19316.1925465322,16568.3331879467,22525.197215776403,475.710804296027,408.307742669487,555.364280895936,0.7025700440901801,0.621412306252592,0.7842569821116009
2020-04-25,France,1773,122571,2162119.26128382,1571970.44386281,2936525.15743391,12138.1393014977,6681.07222200449,19995.662756765,389,22245,19773.222960728,16958.4558015223,23062.065691565,457.03041419574095,390.122613575607,536.868475788609,0.702426475939759,0.6213573897492359,0.7840053952436291
2020-04-26,France,1537,124108,2173711.58060953,1578253.40637823,2955824.82888238,11592.31932571,6282.96251542228,19299.671448472098,369,22614,20212.0587916124,17329.502181866203,23583.0244399794,438.83583088439906,371.04638034391,520.9587484144159,0.702289307602921,0.62130582287326,0.7837614319659899
2020-04-27,France,461,124569,2184783.01854626,1584175.80777271,2974490.42562902,11071.437936730701,5922.4013944731605,18665.5967466466,242,22856,20632.8818172851,17682.1549631718,24086.0874564962,420.823025672762,352.652781305508,503.063016516755,0.702158249321128,0.621257401656791,0.783525536598723
2020-04-28,France,1195,125764,2195357.36409687,1589747.03088179,2992509.97890772,10574.345550615699,5571.22310908684,18019.553278697098,437,23293,21036.1789620987,18017.4988207604,24572.4255965534,403.297144813514,335.34385758867097,486.338140057206,0.702033024559191,0.621211934511568,0.7832974500301991
2020-04-29,France,1065,126829,2205457.30947868,1594983.72138228,3009939.46804323,10099.945381810201,5236.69050048852,17429.4891355061,367,23660,21422.9134884974,18335.7920776373,25043.233182419102,386.734526398715,318.293256876883,470.80758586573,0.7019133694052779,0.621169241482378,0.783076920961296
2020-04-30,France,1607,128436,2215104.50056515,1599921.46546672,3026728.99661039,9647.19108646011,4937.74408443897,16789.5285671619,427,24087,21793.257519221002,18636.7734594379,25498.9299037036,370.344030723638,300.981381800576,455.696721284513,0.7017990319972479,0.621129153544945,0.782863705703889
2020-05-01,France,1139,129575,2224319.58506724,1604577.80697908,3042921.13217205,9215.084502096992,4656.341512363,16192.135561663401,289,24376,22147.9475383609,18922.4434320054,25940.8261968677,354.690019139848,285.669972567476,441.89629316404097,0.701689771974276,0.621091511945693,0.782657567982173
2020-05-02,France,604,130179,2233122.25854799,1608949.97756928,3058542.62723716,8802.673480746551,4372.17059020022,15621.4950651101,218,24594,22487.5603993155,19192.2102518821,26367.6455145101,339.612860954672,269.766819876726,426.81931764239,0.7015853599527391,0.621056167580943,0.782458278736971
2020-05-03,France,794,130973,2241531.30836047,1613059.80797116,3073619.65810767,8409.049812485258,4109.83040187175,15077.0308705052,166,24760,22812.2531942428,19446.6429127495,26780.047887449302,324.69279492731005,254.432660867391,412.40237293925696,0.701485577025398,0.621022980413244,0.7822589924164429
2020-05-04,France,308,131281,2249564.65559694,1616918.42980473,3088199.99635271,8033.3472364634,3858.6218335740796,14580.338245044799,135,24895,23122.902834934903,19686.8929449075,27178.7863956382,310.649640692018,240.250032157987,398.73850818889804,0.7013902142828989,0.620991818922663,0.7820407100671629
2020-05-05,France,576,131857,2257239.39513336,1620541.17912697,3102295.67159207,7674.7395364195,3622.7493222396,14095.6752393555,306,25201,23419.890443175496,19913.2896458145,27564.5210501172,296.987608240666,226.39670090699403,385.73465447899696,0.7012990723566851,0.620962559590977,0.781829703527603
2020-05-06,France,1104,132961,2264571.83385109,1623952.82621262,3115923.13784343,7332.4387177318595,3411.64708564951,13627.4662513565,330,25531,23703.8170819665,20127.0762926327,27937.7779133046,283.92663879093396,213.786646818279,373.256863187379,0.7012119609824119,0.620935086416841,0.7816257364326079
2020-05-07,France,4183,137144,2271577.52711417,1627153.55794096,3129074.50524059,7005.693263083771,3200.7317283368297,13151.3673971682,278,25809,23975.223898022203,20328.6070659406,28299.1409369487,271.40681605575,201.53077330787602,361.363023644095,0.7011286985830121,0.620909290460088,0.7814285796862092
